block,predicate,hypothesis,estimate,post.prob,bf
_aiproj.,admit,cai > 0,0.8728853131090389,0.9984166666666666,630.578947368421
_aiproj.,admit,cMean_prior:cai > 0,-1.4226584006574081,0.077,0.08342361863488625
_aiproj.,announce,cMean_prior > 0,0.4414041232326009,0.86975,6.677543186180422
_aiproj.,announce,cai > 0,0.7538778485301768,0.9820833333333333,54.81395348837209
_aiproj.,announce,cMean_prior:cai > 0,1.0871494046457866,0.88675,7.830022075055187
_aiproj.,be.annoyed,cMean_prior > 0,0.5967151376960116,0.9249444444444445,12.323464100666174
_aiproj.,be.annoyed,cai > 0,1.674215565835578,0.9957777777777778,235.8421052631579
_aiproj.,be.annoyed,cMean_prior:cai > 0,-4.282253972347041,0.026500000000000003,0.027221366204417053
_aiproj.,be.right,cMean_prior > 0,0.41691818183189694,0.8491666666666666,5.629834254143646
_aiproj.,be.right,cai > 0,1.3669545360426194,0.9991666666666666,1199
_aiproj.,be.right,cMean_prior:cai > 0,2.9853710832813958,0.988,82.33333333333333
_aiproj.,confess,cMean_prior > 0,0.5764258008715675,0.9389166666666666,15.371077762619372
_aiproj.,confess,cai > 0,0.5142858763595889,0.9800833333333333,49.2092050209205
_aiproj.,confess,cMean_prior:cai > 0,1.294321948287802,0.91925,11.38390092879257
_aiproj.,confirm,cMean_prior > 0,0.14003879232594407,0.6498333333333334,1.8557829604950025
_aiproj.,confirm,cai > 0,0.572610223247409,0.9878333333333333,81.1917808219178
_aiproj.,confirm,cMean_prior:cai > 0,-1.650939734087345,0.04808333333333333,0.05051212466077212
_aiproj.,demonstrate,cMean_prior > 0,0.7430544214603312,0.9830833333333333,58.11330049261084
_aiproj.,demonstrate,cai > 0,0.7077174303362022,0.9946666666666667,186.5
_aiproj.,demonstrate,cMean_prior:cai > 0,0.545045386105785,0.733,2.745318352059925
_aiproj.,discover,cMean_prior > 0,0.12453807778973142,0.6300833333333333,1.7033115566569048
_aiproj.,discover,cai > 0,0.5134834523935491,0.9576666666666667,22.62204724409449
_aiproj.,discover,cMean_prior:cai > 0,0.08765344739478176,0.5383333333333333,1.1660649819494584
_aiproj.,establish,cMean_prior > 0,0.6517811589500017,0.9600833333333333,24.052192066805844
_aiproj.,establish,cai > 0,0.729750245217459,0.9845,63.516129032258064
_aiproj.,establish,cMean_prior:cai > 0,-0.4206308841357206,0.3239166666666667,0.47910760507826944
_aiproj.,hear,cMean_prior > 0,0.6185573455938461,0.958,22.80952380952381
_aiproj.,hear,cai > 0,0.6982102118815189,0.98975,96.5609756097561
_aiproj.,hear,cMean_prior:cai > 0,0.3646482644551079,0.6403333333333333,1.7803521779425393
_aiproj.,inform,cMean_prior > 0,0.6921302773238017,0.9643333333333334,27.037383177570092
_aiproj.,inform,cai > 0,0.5545738204233808,0.9250833333333334,12.348164627363737
_aiproj.,inform,cMean_prior:cai > 0,2.0814123174217354,0.9438333333333333,16.80415430267062
_aiproj.,know,cMean_prior > 0,-0.26009210829043894,0.2538333333333333,0.34018315836497653
_aiproj.,know,cai > 0,1.327108093455749,0.99925,1332.3333333333333
_aiproj.,know,cMean_prior:cai > 0,-0.7506199928064018,0.29191666666666666,0.41226315170060024
_aiproj.,pretend,cMean_prior > 0,0.8278665173196658,0.9830833333333333,58.11330049261084
_aiproj.,pretend,cai > 0,-0.02785583918199006,0.4661666666666667,0.8732438339057134
_aiproj.,pretend,cMean_prior:cai > 0,0.34768540409276055,0.61975,1.6298487836949376
_aiproj.,prove,cMean_prior > 0,0.7659382727860193,0.9786666666666667,45.875
_aiproj.,prove,cai > 0,0.13013958358337271,0.66325,1.969561989606533
_aiproj.,prove,cMean_prior:cai > 0,1.10424555969104,0.8619166666666667,6.24200362100181
_aiproj.,reveal,cMean_prior > 0,1.2077650950136274,0.9989166666666667,922.0769230769231
_aiproj.,reveal,cai > 0,0.1639771053859802,0.7523333333333333,3.037685060565276
_aiproj.,reveal,cMean_prior:cai > 0,-0.756742760437589,0.19241666666666668,0.23826230523165823
_aiproj.,say,cMean_prior > 0,2.045768722034601,1,Inf
_aiproj.,say,cai > 0,0.8133684922555657,0.9953333333333333,213.28571428571428
_aiproj.,say,cMean_prior:cai > 0,-1.336816138046485,0.08575,0.09379272627837025
_aiproj.,see,cMean_prior > 0,0.09165667953864738,0.6015,1.5094102885821832
_aiproj.,see,cai > 0,1.0350469081802243,0.9994166666666666,1713.2857142857142
_aiproj.,see,cMean_prior:cai > 0,1.2668478398619238,0.89275,8.324009324009324
_aiproj.,suggest,cMean_prior > 0,0.5945372286219799,0.9414166666666667,16.069701280227594
_aiproj.,suggest,cai > 0,-0.5901776879384283,0.016083333333333335,0.01634623528415347
_aiproj.,suggest,cMean_prior:cai > 0,4.584072361011126,1,Inf
_aiproj.,think,cMean_prior > 0,1.0341953919329328,0.9964166666666666,278.06976744186045
_aiproj.,think,cai > 0,-0.08181524101457047,0.39425,0.6508460586050351
_aiproj.,think,cMean_prior:cai > 0,3.6103678820393723,0.999,999
