short_trigger,contentFact,Mean_prior,YMin_prior,YMax_prior,Mean_proj,YMin_proj,YMax_proj,Mean_ai,YMin_ai,YMax_ai
hear,Isabella ate a steak on Sunday-factH,0.395,0.27498214285714284,0.49787499999999996,0.645,0.5135357142857143,0.7814464285714284,0.6442857142857142,0.4470892857142857,0.8200178571428571
hear,Isabella ate a steak on Sunday-factL,0.06866666666666667,0.020666666666666667,0.14601666666666663,0.5866666666666667,0.4006,0.75935,0.5526666666666666,0.3586166666666667,0.7553833333333333
hear,Jackson ran 10 miles-factH,0.8107692307692308,0.7061346153846154,0.9023269230769231,0.7084615384615385,0.5815384615384616,0.8277115384615384,0.6246153846153846,0.44844230769230764,0.796923076923077
hear,Jackson ran 10 miles-factL,0.1842857142857143,0.08926785714285715,0.3100178571428571,0.6814285714285714,0.5313392857142857,0.8278928571428571,0.8657142857142857,0.7228392857142858,0.965
hear,Jayden rented a car-factH,0.6291666666666667,0.5066666666666667,0.7441874999999999,0.6016666666666667,0.44825,0.7541875,0.6516666666666666,0.4524791666666667,0.8375
hear,Jayden rented a car-factL,0.18692307692307691,0.0430576923076923,0.37461538461538463,0.3253846153846154,0.15996153846153846,0.5123461538461539,0.41000000000000003,0.2230769230769231,0.596173076923077
hear,Jon walks to work-factH,0.8461538461538461,0.7775961538461539,0.9084807692307691,0.65,0.4838076923076923,0.8077115384615385,0.7853846153846153,0.6007692307692307,0.9315384615384615
hear,Jon walks to work-factL,0.152,0.057999999999999996,0.246,0.684,0.362,0.902,0.788,0.568,0.96
hear,Josh learned to ride a bike yesterday-factH,0.43533333333333335,0.318,0.546,0.7526666666666667,0.59665,0.8786833333333334,0.5266666666666666,0.3046666666666667,0.7420333333333333
hear,Josh learned to ride a bike yesterday-factL,0.17055555555555554,0.11886111111111111,0.2227777777777778,0.5416666666666666,0.3988055555555556,0.6822499999999999,0.64,0.48498611111111106,0.7883333333333333
hear,Josie went on vacation to France-factH,0.69,0.5661346153846154,0.7938461538461539,0.7592307692307693,0.5776923076923077,0.9069230769230769,0.7169230769230769,0.49615384615384617,0.9084615384615384
hear,Josie went on vacation to France-factL,0.135,0.027999999999999997,0.287025,0.362,0.153975,0.6080499999999999,0.41,0.22299999999999998,0.5930499999999999
hear,Julian dances salsa-factH,0.5353846153846153,0.44384615384615383,0.6407692307692308,0.6584615384615384,0.47151923076923075,0.8238653846153845,0.7746153846153846,0.6153461538461539,0.9115769230769231
hear,Julian dances salsa-factL,0.3283333333333333,0.26581249999999995,0.38666666666666666,0.565,0.3816041666666667,0.7425624999999998,0.7758333333333334,0.6657708333333333,0.8808541666666667
hear,Mary is pregnant-factH,0.8075,0.64,0.9233333333333333,0.8466666666666667,0.6791458333333334,0.9575208333333334,0.7641666666666667,0.5749791666666667,0.9234999999999999
hear,Mary is pregnant-factL,0.09666666666666666,0.045812500000000006,0.17502083333333332,0.5675,0.34737500000000004,0.7891666666666667,0.7808333333333333,0.6383125,0.9183541666666667
hear,Mia drank 2 cocktails last night-factH,0.5876923076923077,0.51,0.6623269230769231,0.6038461538461538,0.4038269230769231,0.7923076923076923,0.7907692307692308,0.6729423076923078,0.9054807692307691
hear,Mia drank 2 cocktails last night-factL,0.17214285714285713,0.06141071428571429,0.31144642857142857,0.6692857142857143,0.47498214285714285,0.855017857142857,0.5935714285714285,0.3749821428571429,0.7801071428571428
hear,Olivia sleeps until noon-factH,0.7221428571428572,0.6392857142857142,0.7986071428571428,0.455,0.29283928571428575,0.6300357142857143,0.675,0.5221250000000001,0.8193214285714285
hear,Olivia sleeps until noon-factL,0.108,0.058,0.16068333333333334,0.47333333333333333,0.33665,0.6226833333333334,0.5726666666666667,0.38793333333333335,0.7440166666666667
hear,Owen shoveled snow last winter-factH,0.8252941176470588,0.75,0.8935294117647059,0.71882352941176475,0.5935,0.832970588235294,0.7894117647058824,0.6546617647058823,0.9117794117647059
hear,Owen shoveled snow last winter-factL,0.09,0.03,0.15864285714285709,0.5571428571428572,0.2513928571428572,0.82,0.6528571428571429,0.36992857142857144,0.9000357142857143
hear,Sophia got a tattoo-factH,0.6485714285714286,0.5685714285714286,0.7378571428571429,0.8192857142857143,0.7228392857142858,0.9100178571428572,0.9128571428571428,0.825,0.9743035714285715
hear,Sophia got a tattoo-factL,0.4254545454545455,0.25,0.6018636363636364,0.5890909090909091,0.3954090909090909,0.7709318181818181,0.74,0.5399772727272728,0.9172954545454545
hear,Tony had a drink last night-factH,0.7035714285714285,0.6249821428571428,0.7742857142857142,0.645,0.46071428571428574,0.7993035714285714,0.7514285714285714,0.6042857142857143,0.875
hear,Tony had a drink last night-factL,0.1123076923076923,0.03615384615384615,0.210076923076923,0.6276923076923077,0.42146153846153844,0.8292307692307692,0.7323076923076923,0.5307692307692308,0.912326923076923
hear,Zoe calculated the tip-factH,0.789,0.678925,0.8930499999999999,0.551,0.325875,0.7671,0.717,0.500975,0.893025
hear,Zoe calculated the tip-factL,0.079,0.051000000000000004,0.108,0.559,0.35095000000000004,0.727,0.649,0.446925,0.8251499999999998
inform,Charley speaks Spanish-factH,0.8954545454545454,0.8327045454545455,0.9545454545454545,0.7872727272727272,0.6236363636363637,0.9045681818181818,0.8336363636363636,0.6908863636363636,0.9427272727272727
inform,Charley speaks Spanish-factL,0.34800000000000003,0.24126666666666666,0.4680166666666666,0.7366666666666667,0.5753166666666667,0.8693333333333333,0.68,0.5019666666666667,0.8406833333333333
inform,Danny ate the last cupcake-factH,0.57,0.48248437499999997,0.656265625,0.8575,0.722453125,0.946890625,0.888125,0.7781250000000001,0.961890625
inform,Danny ate the last cupcake-factL,0.2288888888888889,0.15108333333333332,0.3144444444444444,0.6,0.4043888888888889,0.7722222222222223,0.7811111111111111,0.5477500000000001,0.9611388888888889
inform,Emily bought a car yesterday-factH,0.5069230769230769,0.44921153846153844,0.57,0.6207692307692307,0.4005961538461538,0.8015961538461538,0.6992307692307692,0.5130576923076924,0.8515576923076923
inform,Emily bought a car yesterday-factL,0.05846153846153847,0.02459615384615385,0.10153846153846154,0.7292307692307692,0.5522692307692308,0.8792307692307693,0.7569230769230769,0.5376346153846154,0.9476923076923077
inform,Emma studied on Saturday morning-factH,0.7683333333333333,0.6966527777777778,0.8400277777777777,0.6522222222222223,0.5038194444444445,0.7972361111111111,0.7522222222222222,0.5966666666666667,0.8844861111111111
inform,Emma studied on Saturday morning-factL,0.32944444444444443,0.21830555555555556,0.445,0.5733333333333334,0.42380555555555555,0.7005833333333333,0.6061111111111112,0.4605416666666667,0.7544722222222222
inform,Frank got a cat-factH,0.665,0.5309749999999999,0.786,0.825,0.65895,0.958,0.53,0.317,0.764075
inform,Frank got a cat-factL,0.10375,0.054984374999999995,0.16879687499999996,0.72125,0.5537343749999999,0.86628125,0.774375,0.571828125,0.92315625
inform,Grace visited her sister-factH,0.7535714285714286,0.7042678571428572,0.8043035714285715,0.7664285714285715,0.6228214285714286,0.8893392857142857,0.6735714285714286,0.5035535714285714,0.8364285714285714
inform,Grace visited her sister-factL,0.24300000000000002,0.132,0.37504999999999994,0.869,0.695,0.979,0.651,0.394,0.8860749999999998
