item,content,short_trigger,workerid,prior_type,prior_fact,block_ai,ai,prior,projective,eventItemNr,eventItem,contentNew,prior_typeNew,contentFact
demonstrate_owen,owen,demonstrate,425,low_prior,Owen lives in New Orleans,block1,0.18000000000000005,0.03,0.5,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
demonstrate_owen,owen,demonstrate,436,low_prior,Owen lives in New Orleans,block2,0.73,0.1,0.31,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
demonstrate_owen,owen,demonstrate,440,high_prior,Owen lives in Chicago,block1,1,0.94,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
demonstrate_owen,owen,demonstrate,501,low_prior,Owen lives in New Orleans,block1,0.24,0.02,0.02,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
demonstrate_owen,owen,demonstrate,540,high_prior,Owen lives in Chicago,block2,0.49,0.84,0.67,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,3,high_prior,Owen lives in Chicago,block1,0.020000000000000018,0.98,0,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,52,low_prior,Owen lives in New Orleans,block2,1,0.06,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
discover_owen,owen,discover,67,high_prior,Owen lives in Chicago,block2,0.030000000000000027,0.93,0.04,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,124,high_prior,Owen lives in Chicago,block2,1,0.76,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,167,high_prior,Owen lives in Chicago,block2,0.32999999999999996,0.57,0.57,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,174,low_prior,Owen lives in New Orleans,block2,0.99,0.37,0.02,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
discover_owen,owen,discover,189,low_prior,Owen lives in New Orleans,block1,0.9299999999999999,0.15,0.17,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
discover_owen,owen,discover,203,high_prior,Owen lives in Chicago,block2,0.38,0.99,0.99,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,235,high_prior,Owen lives in Chicago,block2,0.27,0.91,0.83,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,257,high_prior,Owen lives in Chicago,block1,0.020000000000000018,0.9,0.96,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,259,high_prior,Owen lives in Chicago,block1,0.38,0.71,0,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,304,high_prior,Owen lives in Chicago,block2,0.49,0.99,0.99,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,329,low_prior,Owen lives in New Orleans,block1,0.72,0.2,0.95,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
discover_owen,owen,discover,338,high_prior,Owen lives in Chicago,block2,0.94,0.51,0.88,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,341,high_prior,Owen lives in Chicago,block2,1,1,0.84,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,371,low_prior,Owen lives in New Orleans,block2,0.98,0.07,0.34,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
discover_owen,owen,discover,393,high_prior,Owen lives in Chicago,block2,0.99,0.81,0.82,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,447,high_prior,Owen lives in Chicago,block1,0.29000000000000004,0.5,0.46,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,500,high_prior,Owen lives in Chicago,block2,0.78,0.75,0.33,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
discover_owen,owen,discover,544,low_prior,Owen lives in New Orleans,block2,0.49,0.05,0.76,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
discover_owen,owen,discover,583,low_prior,Owen lives in New Orleans,block1,0.98,0.08,0.98,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
establish_owen,owen,establish,150,high_prior,Owen lives in Chicago,block1,0.6599999999999999,0.99,0.01,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
establish_owen,owen,establish,175,high_prior,Owen lives in Chicago,block1,0.5900000000000001,0.52,0.46,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
establish_owen,owen,establish,229,high_prior,Owen lives in Chicago,block2,0.9299999999999999,0.89,0.63,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
establish_owen,owen,establish,258,high_prior,Owen lives in Chicago,block2,0.28,0.68,0.69,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
establish_owen,owen,establish,262,high_prior,Owen lives in Chicago,block2,0.31000000000000005,0.77,0.23,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
establish_owen,owen,establish,277,low_prior,Owen lives in New Orleans,block1,0.94,0.08,0.2,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
establish_owen,owen,establish,312,low_prior,Owen lives in New Orleans,block1,1,0,0,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
establish_owen,owen,establish,321,high_prior,Owen lives in Chicago,block2,1,0.49,0,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
establish_owen,owen,establish,322,high_prior,Owen lives in Chicago,block1,0.31000000000000005,0.84,0.15,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
establish_owen,owen,establish,379,low_prior,Owen lives in New Orleans,block1,0.06999999999999995,0.16,0.55,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
establish_owen,owen,establish,383,low_prior,Owen lives in New Orleans,block1,0.98,0.02,0.06,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
establish_owen,owen,establish,386,high_prior,Owen lives in Chicago,block2,0.54,0.84,0.77,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
establish_owen,owen,establish,390,high_prior,Owen lives in Chicago,block1,0.72,0.59,0.79,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
establish_owen,owen,establish,406,low_prior,Owen lives in New Orleans,block2,0.19999999999999996,0.15,0.3,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
establish_owen,owen,establish,423,high_prior,Owen lives in Chicago,block1,0.53,0.83,0.34,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
establish_owen,owen,establish,454,high_prior,Owen lives in Chicago,block1,0.08999999999999997,0.84,0.08,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
establish_owen,owen,establish,471,low_prior,Owen lives in New Orleans,block1,0.050000000000000044,0.28,0.05,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
establish_owen,owen,establish,587,low_prior,Owen lives in New Orleans,block1,1,0.11,0.03,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
hear_owen,owen,hear,11,high_prior,Owen lives in Chicago,block1,1,0.85,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,38,high_prior,Owen lives in Chicago,block1,0.5800000000000001,0.77,0.1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,74,high_prior,Owen lives in Chicago,block1,0.63,0.83,0.76,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,79,high_prior,Owen lives in Chicago,block2,0.95,0.81,0.62,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,80,high_prior,Owen lives in Chicago,block2,0.06000000000000005,0.5,0.53,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,132,high_prior,Owen lives in Chicago,block2,0.85,0.96,0.97,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,145,high_prior,Owen lives in Chicago,block2,0.73,0.88,0.4,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,201,high_prior,Owen lives in Chicago,block2,1,1,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,206,high_prior,Owen lives in Chicago,block2,0.99,0.95,0.77,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,209,low_prior,Owen lives in New Orleans,block1,0.87,0.28,0.97,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
hear_owen,owen,hear,211,high_prior,Owen lives in Chicago,block1,1,0.96,0.9,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,250,low_prior,Owen lives in New Orleans,block1,0.27,0.12,0.57,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
hear_owen,owen,hear,273,low_prior,Owen lives in New Orleans,block2,0.010000000000000009,0.01,0.01,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
hear_owen,owen,hear,301,high_prior,Owen lives in Chicago,block1,0.94,1,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,345,low_prior,Owen lives in New Orleans,block2,0.53,0.09,0.15,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
hear_owen,owen,hear,351,low_prior,Owen lives in New Orleans,block2,1,0,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
hear_owen,owen,hear,357,high_prior,Owen lives in Chicago,block1,0.99,0.98,0.99,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,375,high_prior,Owen lives in Chicago,block2,0.8,0.68,0.98,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,417,low_prior,Owen lives in New Orleans,block2,0.89,0.13,0.97,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
hear_owen,owen,hear,459,low_prior,Owen lives in New Orleans,block1,1,0,0.23,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
hear_owen,owen,hear,489,high_prior,Owen lives in Chicago,block2,0.8200000000000001,0.8,0.93,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,509,high_prior,Owen lives in Chicago,block2,0.9299999999999999,0.89,0.08,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,555,high_prior,Owen lives in Chicago,block1,1,0.48,0.49,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
hear_owen,owen,hear,565,high_prior,Owen lives in Chicago,block1,0.15000000000000002,0.69,0.7,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
inform_owen,owen,inform,25,high_prior,Owen lives in Chicago,block1,0.99,0.8,0.75,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
inform_owen,owen,inform,48,low_prior,Owen lives in New Orleans,block1,0.18000000000000005,0.15,0.7,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,59,low_prior,Owen lives in New Orleans,block2,0.22999999999999998,0,0.89,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,133,low_prior,Owen lives in New Orleans,block1,0.8200000000000001,0.23,0.97,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,137,high_prior,Owen lives in Chicago,block1,0.69,0.81,0.72,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
inform_owen,owen,inform,186,high_prior,Owen lives in Chicago,block2,0.72,0.78,0.52,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
inform_owen,owen,inform,230,low_prior,Owen lives in New Orleans,block2,0.21999999999999997,0.85,0.79,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,275,low_prior,Owen lives in New Orleans,block2,0.99,0.1,0.77,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,279,high_prior,Owen lives in Chicago,block2,0.020000000000000018,0.99,0.76,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
inform_owen,owen,inform,285,high_prior,Owen lives in Chicago,block2,0.6799999999999999,0.76,0.81,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
inform_owen,owen,inform,303,low_prior,Owen lives in New Orleans,block1,0.6699999999999999,0.3,0.49,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,306,high_prior,Owen lives in Chicago,block1,0.99,0.7,0.94,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
inform_owen,owen,inform,358,low_prior,Owen lives in New Orleans,block2,0.76,0.15,0.8,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,389,low_prior,Owen lives in New Orleans,block2,0.10999999999999999,0.25,0.31,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,396,high_prior,Owen lives in Chicago,block1,0.030000000000000027,0.92,0.08,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
inform_owen,owen,inform,405,high_prior,Owen lives in Chicago,block2,0.79,0.75,0.91,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
inform_owen,owen,inform,414,high_prior,Owen lives in Chicago,block2,0.31000000000000005,0.9,0.61,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
inform_owen,owen,inform,453,high_prior,Owen lives in Chicago,block1,0,0.67,0.01,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
inform_owen,owen,inform,463,low_prior,Owen lives in New Orleans,block1,0.020000000000000018,0.03,0.99,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,474,low_prior,Owen lives in New Orleans,block1,0.92,0,0.4,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,484,low_prior,Owen lives in New Orleans,block1,0.83,0.11,0.28,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,491,high_prior,Owen lives in Chicago,block2,0.6699999999999999,0.94,0.9,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
inform_owen,owen,inform,492,low_prior,Owen lives in New Orleans,block1,0.97,0.12,0.68,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,504,low_prior,Owen lives in New Orleans,block2,0.8200000000000001,0.16,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,508,low_prior,Owen lives in New Orleans,block2,0,0.24,0.78,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,531,high_prior,Owen lives in Chicago,block2,1,0.96,0.98,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
inform_owen,owen,inform,536,low_prior,Owen lives in New Orleans,block1,0.95,0.07,0.97,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,547,high_prior,Owen lives in Chicago,block1,0.99,0.8,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
inform_owen,owen,inform,554,low_prior,Owen lives in New Orleans,block1,0.78,0.1,0.8,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
inform_owen,owen,inform,580,high_prior,Owen lives in Chicago,block2,0,1,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
know_owen,owen,know,4,low_prior,Owen lives in New Orleans,block1,1,0.04,0.5,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
know_owen,owen,know,14,low_prior,Owen lives in New Orleans,block2,1,0.04,0.97,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
know_owen,owen,know,24,high_prior,Owen lives in Chicago,block1,0.98,0.8,0.98,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
know_owen,owen,know,34,high_prior,Owen lives in Chicago,block1,0.98,1,0.98,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
know_owen,owen,know,76,low_prior,Owen lives in New Orleans,block1,1,0.65,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
know_owen,owen,know,90,high_prior,Owen lives in Chicago,block1,0.96,0.71,0.97,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
know_owen,owen,know,101,low_prior,Owen lives in New Orleans,block1,1,0.04,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
know_owen,owen,know,139,high_prior,Owen lives in Chicago,block2,1,1,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
know_owen,owen,know,198,high_prior,Owen lives in Chicago,block1,1,0.86,0.89,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
know_owen,owen,know,237,high_prior,Owen lives in Chicago,block1,0.97,0.78,0.04,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
know_owen,owen,know,271,high_prior,Owen lives in Chicago,block1,1,1,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
know_owen,owen,know,286,low_prior,Owen lives in New Orleans,block2,1,0.18,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
know_owen,owen,know,343,low_prior,Owen lives in New Orleans,block1,0.92,0.82,0.89,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
know_owen,owen,know,355,low_prior,Owen lives in New Orleans,block2,0.86,0,0,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
know_owen,owen,know,403,high_prior,Owen lives in Chicago,block1,0,1,0.97,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
know_owen,owen,know,426,low_prior,Owen lives in New Orleans,block2,1,0.03,0.98,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
know_owen,owen,know,446,high_prior,Owen lives in Chicago,block2,0.14,0.5,0.73,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
know_owen,owen,know,472,low_prior,Owen lives in New Orleans,block1,1,0.1,0.76,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
know_owen,owen,know,530,low_prior,Owen lives in New Orleans,block2,0.96,0.08,0.31,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
know_owen,owen,know,538,low_prior,Owen lives in New Orleans,block2,0.14,0.41,0.65,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
know_owen,owen,know,551,high_prior,Owen lives in Chicago,block2,0.96,0.32,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
know_owen,owen,know,570,low_prior,Owen lives in New Orleans,block2,0.78,0.08,0.55,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
know_owen,owen,know,584,high_prior,Owen lives in Chicago,block2,1,0.82,1,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
pretend_owen,owen,pretend,46,high_prior,Owen lives in Chicago,block1,0.8200000000000001,0.97,0.22,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
pretend_owen,owen,pretend,73,high_prior,Owen lives in Chicago,block2,0.63,0.91,0.56,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
pretend_owen,owen,pretend,151,low_prior,Owen lives in New Orleans,block1,0.97,0.04,0.01,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
pretend_owen,owen,pretend,170,high_prior,Owen lives in Chicago,block2,0.77,0.97,0.3,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
pretend_owen,owen,pretend,202,high_prior,Owen lives in Chicago,block1,0.91,0.3,0.08,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
pretend_owen,owen,pretend,204,high_prior,Owen lives in Chicago,block2,0.27,0.97,0.9,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
pretend_owen,owen,pretend,350,high_prior,Owen lives in Chicago,block2,0.74,0.88,0.03,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
pretend_owen,owen,pretend,353,high_prior,Owen lives in Chicago,block1,0.52,0.88,0.08,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factH,Owen shoveled snow last winter-factH
pretend_owen,owen,pretend,364,low_prior,Owen lives in New Orleans,block1,0.54,0.81,0.83,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
pretend_owen,owen,pretend,422,low_prior,Owen lives in New Orleans,block1,0.13,0.86,0.79,17: Owen shoveled snow last winter,Owen shoveled snow last winter,Owen shoveled snow last winter,factL,Owen shoveled snow last winter-factL
