short_trigger,contentFact,Mean_proj,YMin_proj,YMax_proj,Mean_ai.x,YMin_ai.x,YMax_ai.x,Mean_ai.y,YMin_ai.y,YMax_ai.y
discover,Julian dances salsa-factH,0.665,0.4524791666666667,0.8575,0.71,0.4966666666666667,0.8916875000000001,0.71,0.4966666666666667,0.8916875000000001
discover,Julian dances salsa-factL,0.57,0.3653863636363637,0.7518863636363636,0.6481818181818182,0.48447727272727276,0.8054772727272727,0.6481818181818182,0.48447727272727276,0.8054772727272727
discover,Mary is pregnant-factH,0.71,0.43,0.8725,0.7525000000000001,0.36750000000000005,0.975,0.7525000000000001,0.36750000000000005,0.975
discover,Mary is pregnant-factL,0.6977777777777778,0.5311111111111111,0.8511111111111112,0.81,0.6955,0.9222222222222223,0.81,0.6955,0.9222222222222223
discover,Mia drank 2 cocktails last night-factH,0.33666666666666667,0.020000000000000018,0.7,0.7233333333333333,0.20999999999999996,0.98,0.7233333333333333,0.20999999999999996,0.98
discover,Mia drank 2 cocktails last night-factL,0.424,0.13799999999999996,0.71605,0.4,0.052000000000000046,0.766,0.4,0.052000000000000046,0.766
discover,Olivia sleeps until noon-factH,0.65,0.38375000000000004,0.88875,0.8525,0.7462500000000001,0.9487812499999999,0.8525,0.7462500000000001,0.9487812499999999
discover,Olivia sleeps until noon-factL,0.3842857142857143,0.13278571428571423,0.6501071428571428,0.8571428571428571,0.6999642857142857,0.97,0.8571428571428571,0.6999642857142857,0.97
discover,Owen shoveled snow last winter-factH,0.5633333333333334,0.3355277777777778,0.7888888888888889,0.51,0.2510555555555556,0.747861111111111,0.51,0.2510555555555556,0.747861111111111
discover,Owen shoveled snow last winter-factL,0.7050000000000001,0.63,0.78,0.8,0.74,0.86,0.8,0.74,0.86
discover,Sophia got a tattoo-factH,0.48000000000000004,0.23155000000000003,0.6960000000000001,0.776,0.6080000000000001,0.944,0.776,0.6080000000000001,0.944
discover,Sophia got a tattoo-factL,0.7111111111111111,0.42,0.9300555555555555,0.9055555555555556,0.7710833333333332,0.9911388888888889,0.9055555555555556,0.7710833333333332,0.9911388888888889
discover,Tony had a drink last night-factH,0.63,0.41000000000000003,0.865,0.8275,0.675,0.98,0.8275,0.675,0.98
discover,Tony had a drink last night-factL,0.4857142857142857,0.22560714285714284,0.76,0.83,0.6570357142857143,0.9714642857142857,0.83,0.6570357142857143,0.9714642857142857
discover,Zoe calculated the tip-factH,0.7871428571428571,0.64425,0.9314642857142856,0.7928571428571428,0.5714285714285714,0.9714285714285714,0.7928571428571428,0.5714285714285714,0.9714285714285714
discover,Zoe calculated the tip-factL,0.685,0.37325,0.9233333333333333,0.8283333333333334,0.5316666666666666,0.995,0.8283333333333334,0.5316666666666666,0.995
establish,Charley speaks Spanish-factH,0.5488888888888889,0.3211111111111111,0.7777777777777778,0.43,0.22552777777777777,0.6655833333333333,0.43,0.22552777777777777,0.6655833333333333
establish,Charley speaks Spanish-factL,0.07333333333333333,0,0.13,0.27,0.10999999999999999,0.4,0.27,0.10999999999999999,0.4
establish,Danny ate the last cupcake-factH,0.6799999999999999,0.48,0.88,0.42,0.010000000000000009,0.83,0.42,0.010000000000000009,0.83
establish,Danny ate the last cupcake-factL,0.4016666666666667,0.10333333333333333,0.7333333333333334,0.42833333333333334,0.17000000000000004,0.7137499999999996,0.42833333333333334,0.17000000000000004,0.7137499999999996
establish,Emily bought a car yesterday-factH,0.09833333333333334,0.043333333333333335,0.16504166666666664,0.27166666666666667,0.061666666666666675,0.5302499999999998,0.27166666666666667,0.061666666666666675,0.5302499999999998
establish,Emily bought a car yesterday-factL,0.31666666666666665,0.04999999999999999,0.52,0.7266666666666667,0.5800000000000001,0.97,0.7266666666666667,0.5800000000000001,0.97
establish,Emma studied on Saturday morning-factH,0.39625,0.21496875000000001,0.59875,0.5625,0.2999375000000001,0.81009375,0.5625,0.2999375000000001,0.81009375
establish,Emma studied on Saturday morning-factL,0.23333333333333334,0.12,0.35170833333333335,0.3283333333333333,0.20166666666666666,0.47333333333333333,0.3283333333333333,0.20166666666666666,0.47333333333333333
establish,Frank got a cat-factH,0.38857142857142857,0.10571428571428576,0.7014285714285714,0.10285714285714286,0.0014285714285714318,0.25142857142857145,0.10285714285714286,0.0014285714285714318,0.25142857142857145
establish,Frank got a cat-factL,0.22416666666666665,0.08577083333333332,0.39418749999999997,0.3416666666666667,0.1925,0.5125416666666666,0.3416666666666667,0.1925,0.5125416666666666
establish,Grace visited her sister-factH,0.3511111111111111,0.14222222222222222,0.5556388888888888,0.29,0.14763888888888888,0.45891666666666664,0.29,0.14763888888888888,0.45891666666666664
establish,Grace visited her sister-factL,0.14166666666666666,0.03333333333333334,0.2817083333333333,0.20666666666666667,0.10491666666666667,0.33666666666666667,0.20666666666666667,0.10491666666666667,0.33666666666666667
establish,Isabella ate a steak on Sunday-factH,0.15181818181818182,0.06090909090909091,0.25093181818181814,0.24909090909090909,0.09454545454545454,0.42184090909090904,0.24909090909090909,0.09454545454545454,0.42184090909090904
establish,Isabella ate a steak on Sunday-factL,0.26,0.06329166666666669,0.5599999999999999,0.48,0.22312500000000002,0.7201249999999999,0.48,0.22312500000000002,0.7201249999999999
establish,Jackson ran 10 miles-factH,0.51,0.31139285714285714,0.7143214285714286,0.39,0.15996428571428567,0.6344642857142855,0.39,0.15996428571428567,0.6344642857142855
establish,Jackson ran 10 miles-factL,0.2925,0.030000000000000027,0.5549999999999999,0.3275,0.030000000000000027,0.765,0.3275,0.030000000000000027,0.765
establish,Jayden rented a car-factH,0.76,0.36,1,0.45666666666666667,0.040000000000000036,1,0.45666666666666667,0.040000000000000036,1
establish,Jayden rented a car-factL,0.26666666666666666,0.08886111111111111,0.47225,0.41,0.14997222222222223,0.6778888888888888,0.41,0.14997222222222223,0.6778888888888888
establish,Jon walks to work-factH,0.3214285714285714,0.12996428571428573,0.5416428571428569,0.25142857142857145,0.07714285714285715,0.46,0.25142857142857145,0.07714285714285715,0.46
establish,Jon walks to work-factL,0.4166666666666667,0,0.9200000000000002,0.35666666666666663,0,0.84,0.35666666666666663,0,0.84
establish,Josh learned to ride a bike yesterday-factH,0.355,0.21916666666666668,0.5008541666666667,0.30333333333333334,0.1375,0.5066666666666666,0.30333333333333334,0.1375,0.5066666666666666
establish,Josh learned to ride a bike yesterday-factL,0.28,0.07,0.49,0.694,0.33399999999999996,0.95,0.694,0.33399999999999996,0.95
establish,Josie went on vacation to France-factH,0.15857142857142859,0.04714285714285715,0.3000714285714285,0.6328571428571429,0.38139285714285714,0.8818928571428567,0.6328571428571429,0.38139285714285714,0.8818928571428567
establish,Josie went on vacation to France-factL,0.35750000000000004,0.21081249999999999,0.4841875,0.4141666666666667,0.28331249999999997,0.5616875,0.4141666666666667,0.28331249999999997,0.5616875
establish,Julian dances salsa-factH,0.4325,0.15000000000000002,0.7050000000000001,0.4475,0.09749999999999998,0.77,0.4475,0.09749999999999998,0.77
establish,Julian dances salsa-factL,0.12666666666666665,0.04666666666666666,0.22555555555555556,0.32,0.09216666666666667,0.5744722222222222,0.32,0.09216666666666667,0.5744722222222222
establish,Mary is pregnant-factH,0.27,0.006000000000000005,0.664,0.256,0.0040000000000000036,0.5760000000000001,0.256,0.0040000000000000036,0.5760000000000001
establish,Mary is pregnant-factL,0.06,0.03,0.09,0.10999999999999999,0.020000000000000018,0.19999999999999996,0.10999999999999999,0.020000000000000018,0.19999999999999996
establish,Mia drank 2 cocktails last night-factH,0.34833333333333333,0.16666666666666669,0.52,0.29833333333333334,0.07166666666666668,0.6266666666666667,0.29833333333333334,0.07166666666666668,0.6266666666666667
establish,Mia drank 2 cocktails last night-factL,0.013333333333333332,0.003333333333333334,0.02504166666666663,0.195,0.010000000000000009,0.5133333333333333,0.195,0.010000000000000009,0.5133333333333333
establish,Olivia sleeps until noon-factH,0.26125,0.1486875,0.36625,0.355,0.16603125000000002,0.55375,0.355,0.16603125000000002,0.55375
establish,Olivia sleeps until noon-factL,0.16666666666666666,0.06552777777777778,0.26555555555555554,0.28555555555555556,0.16000000000000003,0.41119444444444436,0.28555555555555556,0.16000000000000003,0.41119444444444436
establish,Owen shoveled snow last winter-factH,0.765,0.585,0.8775,0.49250000000000005,0.25,0.73,0.49250000000000005,0.25,0.73
establish,Owen shoveled snow last winter-factL,0.22799999999999998,0.04200000000000001,0.528,0.56,0.30175,0.784,0.56,0.30175,0.784
establish,Sophia got a tattoo-factH,0.0375,0,0.09,0.32999999999999996,0.05249999999999999,0.7730624999999994,0.32999999999999996,0.05249999999999999,0.7730624999999994
establish,Sophia got a tattoo-factL,0.3327272727272727,0.1645227272727273,0.5109318181818182,0.27545454545454545,0.10452272727272727,0.44547727272727267,0.27545454545454545,0.10452272727272727,0.44547727272727267
establish,Tony had a drink last night-factH,0.13666666666666666,0.006666666666666654,0.3066666666666667,0.4716666666666667,0.18995833333333334,0.7416666666666667,0.4716666666666667,0.18995833333333334,0.7416666666666667
establish,Tony had a drink last night-factL,0.255,0.065,0.4600833333333333,0.44833333333333336,0.20829166666666668,0.6883333333333334,0.44833333333333336,0.20829166666666668,0.6883333333333334
establish,Zoe calculated the tip-factH,0.22000000000000003,0.010000000000000009,0.53,0.25333333333333335,0,0.74,0.25333333333333335,0,0.74
establish,Zoe calculated the tip-factL,0.11142857142857143,0.03428571428571428,0.2257142857142857,0.7557142857142857,0.5527857142857143,0.9172142857142856,0.7557142857142857,0.5527857142857143,0.9172142857142856
hear,Charley speaks Spanish-factH,0.712,0.444,0.9319999999999999,0.706,0.472,0.93,0.706,0.472,0.93
hear,Charley speaks Spanish-factL,0.785,0.5365416666666667,0.9533333333333334,0.76,0.5299583333333334,0.9383333333333334,0.76,0.5299583333333334,0.9383333333333334
hear,Danny ate the last cupcake-factH,0.45499999999999996,0.03249999999999997,0.9125,0.7025,0.25,0.97,0.7025,0.25,0.97
hear,Danny ate the last cupcake-factL,0.71,0.4669642857142857,0.9214285714285714,0.5871428571428572,0.2685,0.8671428571428571,0.5871428571428572,0.2685,0.8671428571428571
hear,Emily bought a car yesterday-factH,0.6488888888888888,0.42991666666666667,0.8311111111111111,0.7888888888888889,0.66325,0.9100555555555555,0.7888888888888889,0.66325,0.9100555555555555
hear,Emily bought a car yesterday-factL,0.5680000000000001,0.27,0.866,0.868,0.774,0.97,0.868,0.774,0.97
hear,Emma studied on Saturday morning-factH,0.5925,0.2375,0.83,0.4525,0.05499999999999999,0.85,0.4525,0.05499999999999999,0.85
hear,Emma studied on Saturday morning-factL,0.31,0.09,0.53,0.98,0.96,1,0.98,0.96,1
hear,Frank got a cat-factH,0.7916666666666666,0.66,0.9216666666666666,0.895,0.83,0.9466666666666667,0.895,0.83,0.9466666666666667
hear,Frank got a cat-factL,0.28,0.020000000000000018,0.8,0.9866666666666667,0.98,1,0.9866666666666667,0.98,1
hear,Grace visited her sister-factH,0.69,0.326,0.9359999999999999,0.71,0.374,0.942,0.71,0.374,0.942
hear,Grace visited her sister-factL,0.6616666666666666,0.33166666666666667,0.9916666666666667,0.5,0.16833333333333333,0.8300416666666666,0.5,0.16833333333333333,0.8300416666666666
hear,Isabella ate a steak on Sunday-factH,0.5783333333333334,0.29637500000000006,0.8400416666666666,0.6983333333333334,0.37,0.935,0.6983333333333334,0.37,0.935
hear,Isabella ate a steak on Sunday-factL,0.31666666666666665,0.03999999999999998,0.6554583333333329,0.6683333333333333,0.36824999999999997,0.9666666666666667,0.6683333333333333,0.36824999999999997,0.9666666666666667
hear,Jackson ran 10 miles-factH,0.8016666666666666,0.615,0.9684583333333332,0.7566666666666666,0.45166666666666666,0.9566666666666667,0.7566666666666666,0.45166666666666666,0.9566666666666667
hear,Jackson ran 10 miles-factL,0.8225,0.61615625,0.96628125,0.9037499999999999,0.7775,0.97878125,0.9037499999999999,0.7775,0.97878125
hear,Jayden rented a car-factH,0.731111111111111,0.5110833333333333,0.90225,0.8066666666666666,0.5744166666666667,0.9700277777777778,0.8066666666666666,0.5744166666666667,0.9700277777777778
hear,Jayden rented a car-factL,0.25857142857142856,0.027142857142857135,0.5657142857142857,0.8185714285714286,0.6914285714285715,0.9314642857142857,0.8185714285714286,0.6914285714285715,0.9314642857142857
hear,Jon walks to work-factH,0.6777777777777778,0.4577777777777778,0.8622222222222222,0.8622222222222222,0.6777222222222223,0.9811388888888889,0.8622222222222222,0.6777222222222223,0.9811388888888889
hear,Jon walks to work-factL,0.30666666666666664,0.16997222222222222,0.47002777777777777,0.6033333333333334,0.40108333333333335,0.7788888888888889,0.6033333333333334,0.40108333333333335,0.7788888888888889
hear,Josh learned to ride a bike yesterday-factH,0.785,0.6989749999999999,0.8740499999999999,0.8099999999999999,0.605,0.984,0.8099999999999999,0.605,0.984
hear,Josh learned to ride a bike yesterday-factL,0.6475,0.3,0.915,0.865,0.7340625000000001,0.995,0.865,0.7340625000000001,0.995
hear,Josie went on vacation to France-factH,0.6594117647058824,0.47880882352941173,0.8135294117647058,0.7729411764705882,0.6599705882352942,0.8758823529411764,0.7729411764705882,0.6599705882352942,0.8758823529411764
hear,Josie went on vacation to France-factL,0.7575,0.61,0.905,0.9875,0.975,1,0.9875,0.975,1
hear,Julian dances salsa-factH,0.6966666666666667,0.4713333333333333,0.895,0.7133333333333334,0.41000000000000003,0.9683333333333333,0.7133333333333334,0.41000000000000003,0.9683333333333333
hear,Julian dances salsa-factL,0.48250000000000004,0.26996875000000004,0.68253125,0.77875,0.56746875,0.95625,0.77875,0.56746875,0.95625
hear,Mary is pregnant-factH,0.9066666666666666,0.8399583333333334,0.97,0.74,0.4564166666666667,0.9683333333333333,0.74,0.4564166666666667,0.9683333333333333
hear,Mary is pregnant-factL,0.73,0.34750000000000003,0.985,0.9775,0.9524999999999999,0.995,0.9775,0.9524999999999999,0.995
hear,Mia drank 2 cocktails last night-factH,0.6416666666666666,0.3516666666666667,0.88,0.835,0.56,0.995,0.835,0.56,0.995
hear,Mia drank 2 cocktails last night-factL,0.6928571428571428,0.45,0.8886071428571428,0.8257142857142857,0.54,0.9971428571428571,0.8257142857142857,0.54,0.9971428571428571
hear,Olivia sleeps until noon-factH,0.685,0.475,0.8866666666666666,0.6066666666666667,0.3666666666666667,0.8517083333333333,0.6066666666666667,0.3666666666666667,0.8517083333333333
hear,Olivia sleeps until noon-factL,0.12,0,0.29,0.6033333333333334,0.030000000000000027,1,0.6033333333333334,0.030000000000000027,1
hear,Owen shoveled snow last winter-factH,0.88125,0.76125,0.97375,0.86875,0.75875,0.94375,0.86875,0.75875,0.94375
hear,Owen shoveled snow last winter-factL,0.89,0.7585714285714286,0.9914285714285714,0.73,0.45571428571428574,0.9728571428571429,0.73,0.45571428571428574,0.9728571428571429
hear,Sophia got a tattoo-factH,0.9299999999999999,0.88,0.9766666666666667,0.9166666666666666,0.7616666666666667,0.9983333333333333,0.9166666666666666,0.7616666666666667,0.9983333333333333
hear,Sophia got a tattoo-factL,0.5522222222222222,0.3476666666666667,0.7389166666666667,0.7988888888888889,0.5999444444444444,0.9489166666666666,0.7988888888888889,0.5999444444444444,0.9489166666666666
hear,Tony had a drink last night-factH,0.464,0.138,0.79,0.584,0.21400000000000002,0.954,0.584,0.21400000000000002,0.954
hear,Tony had a drink last night-factL,0.64,0.020000000000000018,1,0.9566666666666667,0.87,1,0.9566666666666667,0.87,1
hear,Zoe calculated the tip-factH,0.8566666666666667,0.7716666666666666,0.9349999999999999,0.6083333333333334,0.30333333333333334,0.895,0.6083333333333334,0.30333333333333334,0.895
hear,Zoe calculated the tip-factL,0.40636363636363637,0.22077272727272726,0.6081818181818182,0.6918181818181818,0.5354318181818181,0.83638636363636365,0.6918181818181818,0.5354318181818181,0.83638636363636365
inform,Charley speaks Spanish-factH,0.8425,0.7875000000000001,0.935,0.9275,0.8275,0.99,0.9275,0.8275,0.99
inform,Charley speaks Spanish-factL,0.7666666666666666,0.5282083333333333,0.97,0.83,0.655,0.985,0.83,0.655,0.985
inform,Danny ate the last cupcake-factH,0.845,0.7075,0.97,0.865,0.635,0.99,0.865,0.635,0.99
inform,Danny ate the last cupcake-factL,0.50375,0.22249999999999998,0.77253125,0.6425,0.3811875,0.87378125,0.6425,0.3811875,0.87378125
inform,Emily bought a car yesterday-factH,0.9016666666666666,0.8166666666666667,0.9716666666666667,0.6816666666666666,0.3682083333333333,0.965,0.6816666666666666,0.3682083333333333,0.965
inform,Emily bought a car yesterday-factL,0.704,0.5728,0.83105,0.796,0.654,0.912,0.796,0.654,0.912
inform,Emma studied on Saturday morning-factH,0.6133333333333333,0.35975,0.79,0.5983333333333334,0.28500000000000003,0.8816666666666667,0.5983333333333334,0.28500000000000003,0.8816666666666667
inform,Emma studied on Saturday morning-factL,0.77,0.5744772727272728,0.9164090909090908,0.7963636363636364,0.6326818181818181,0.9346136363636363,0.7963636363636364,0.6326818181818181,0.9346136363636363
inform,Frank got a cat-factH,0.81,0.65,1,0.6666666666666666,0.020000000000000018,1,0.6666666666666666,0.020000000000000018,1
inform,Frank got a cat-factL,0.7225,0.5275,0.8933541666666667,0.8558333333333333,0.7157916666666666,0.975,0.8558333333333333,0.7157916666666666,0.975
inform,Grace visited her sister-factH,0.7344444444444445,0.5477500000000001,0.9113333333333331,0.8033333333333333,0.6433055555555555,0.9333611111111111,0.8033333333333333,0.6433055555555555,0.9333611111111111
inform,Grace visited her sister-factL,0.5825,0.21750000000000003,0.885,0.6475,0.535,0.7775,0.6475,0.535,0.7775
inform,Isabella ate a steak on Sunday-factH,0.6966666666666667,0.29,0.98,0.81,0.54,0.97,0.81,0.54,0.97
inform,Isabella ate a steak on Sunday-factL,0.4807692307692308,0.2953846153846154,0.67925,0.6738461538461539,0.49459615384615385,0.8523076923076923,0.6738461538461539,0.49459615384615385,0.8523076923076923
inform,Jackson ran 10 miles-factH,0.76,0.4665833333333333,0.98,0.7050000000000001,0.44333333333333336,0.9366666666666666,0.7050000000000001,0.44333333333333336,0.9366666666666666
inform,Jackson ran 10 miles-factL,0.638,0.33599999999999997,0.91,0.956,0.936,0.976,0.956,0.936,0.976
inform,Jayden rented a car-factH,0.835,0.685,0.985,0.5549999999999999,0.1975,0.8674999999999999,0.5549999999999999,0.1975,0.8674999999999999
inform,Jayden rented a car-factL,0.40571428571428575,0.13710714285714287,0.7000357142857142,0.7342857142857143,0.5314285714285715,0.9000357142857143,0.7342857142857143,0.5314285714285715,0.9000357142857143
inform,Jon walks to work-factH,0.8266666666666667,0.658861111111111,0.9444444444444444,0.7877777777777778,0.5809722222222223,0.9522222222222222,0.7877777777777778,0.5809722222222223,0.9522222222222222
inform,Jon walks to work-factL,0.7042857142857143,0.4385714285714286,0.9129642857142857,0.85,0.6784642857142857,0.9943214285714286,0.85,0.6784642857142857,0.9943214285714286
inform,Josh learned to ride a bike yesterday-factH,0.8133333333333334,0.6433333333333333,0.96,0.8333333333333334,0.635,0.9783333333333333,0.8333333333333334,0.635,0.9783333333333333
inform,Josh learned to ride a bike yesterday-factL,0.6966666666666667,0.12,1,0.7766666666666666,0.42,1,0.7766666666666666,0.42,1
inform,Josie went on vacation to France-factH,0.8362499999999999,0.68746875,0.93875,0.84375,0.5936875,0.98253125,0.84375,0.5936875,0.98253125
inform,Josie went on vacation to France-factL,0.53,0.23025000000000018,1,0.8666666666666667,0.77,0.98,0.8666666666666667,0.77,0.98
inform,Julian dances salsa-factH,0.536,0.184,0.8842999999999998,0.726,0.364,0.96,0.726,0.364,0.96
inform,Julian dances salsa-factL,0.656,0.316,0.912,0.9319999999999999,0.844,0.99,0.9319999999999999,0.844,0.99
inform,Mary is pregnant-factH,0.8018181818181818,0.6117954545454546,0.9545681818181818,0.8781818181818182,0.7481818181818182,0.9691363636363637,0.8781818181818182,0.7481818181818182,0.9691363636363637
inform,Mary is pregnant-factL,0.75,0.4825,1,0.8975,0.6925000000000001,1,0.8975,0.6925000000000001,1
inform,Mia drank 2 cocktails last night-factH,0.668,0.3393,0.89805,0.714,0.352,0.942,0.714,0.352,0.942
inform,Mia drank 2 cocktails last night-factL,0.627,0.41900000000000004,0.81905,0.844,0.647,0.961,0.844,0.647,0.961
inform,Olivia sleeps until noon-factH,0.91,0.91,0.91,0.99,0.99,0.99,0.99,0.99,0.99
inform,Olivia sleeps until noon-factL,0.585,0.26121874999999994,0.87875,0.7075,0.38,0.955,0.7075,0.38,0.955
inform,Owen shoveled snow last winter-factH,0.8925,0.8,0.975,0.5525,0.10999999999999999,0.995,0.5525,0.10999999999999999,0.995
inform,Owen shoveled snow last winter-factL,0.9122222222222223,0.81775,0.9822222222222222,0.9055555555555556,0.8266666666666667,0.97,0.9055555555555556,0.8266666666666667,0.97
inform,Sophia got a tattoo-factH,0.7514285714285714,0.4799642857142857,0.9314642857142856,0.7685714285714286,0.5414285714285714,0.9857142857142857,0.7685714285714286,0.5414285714285714,0.9857142857142857
inform,Sophia got a tattoo-factL,0.4471428571428572,0.19571428571428573,0.69575,0.8828571428571428,0.73,0.9743214285714286,0.8828571428571428,0.73,0.9743214285714286
inform,Tony had a drink last night-factH,0.6657142857142857,0.5299285714285715,0.8157857142857142,0.7585714285714286,0.5371071428571429,0.9157142857142857,0.7585714285714286,0.5371071428571429,0.9157142857142857
inform,Tony had a drink last night-factL,0.6355555555555555,0.4199722222222222,0.8244722222222222,0.8077777777777778,0.6277777777777778,0.9455555555555556,0.8077777777777778,0.6277777777777778,0.9455555555555556
inform,Zoe calculated the tip-factH,0.9666666666666667,0.93,0.99,0.9166666666666666,0.77,0.99,0.9166666666666666,0.77,0.99
inform,Zoe calculated the tip-factL,0.43500000000000005,0.15666666666666668,0.7250000000000001,0.86,0.635,0.985,0.86,0.635,0.985
know,Charley speaks Spanish-factH,0.844,0.734,0.95,0.842,0.622,1,0.842,0.622,1
know,Charley speaks Spanish-factL,0.575,0.3025,0.895,0.84,0.765,0.9354374999999997,0.84,0.765,0.9354374999999997
know,Danny ate the last cupcake-factH,0.612,0.43,0.786,0.712,0.632,0.8160000000000001,0.712,0.632,0.8160000000000001
know,Danny ate the last cupcake-factL,0.772,0.642,0.862,0.668,0.312,0.946,0.668,0.312,0.946
know,Emily bought a car yesterday-factH,0.9025,0.7525000000000001,1,0.9924999999999999,0.9775,1,0.9924999999999999,0.9775,1
know,Emily bought a car yesterday-factL,0.895,0.8162187499999999,0.96253125,0.80125,0.65371875,0.93628125,0.80125,0.65371875,0.93628125
know,Emma studied on Saturday morning-factH,0.9279999999999999,0.892,0.968,0.962,0.906,1,0.962,0.906,1
know,Emma studied on Saturday morning-factL,0.775,0.67,0.88,0.77,0.63,0.91,0.77,0.63,0.91
know,Frank got a cat-factH,0.83,0.6348750000000001,0.96,0.865,0.716625,0.97,0.865,0.716625,0.97
know,Frank got a cat-factL,0.6757142857142857,0.42128571428571426,0.8971428571428571,0.8057142857142857,0.5298928571428572,0.9828571428571429,0.8057142857142857,0.5298928571428572,0.9828571428571429
know,Grace visited her sister-factH,0.9175,0.8400000000000001,0.975,0.96,0.925,0.995,0.96,0.925,0.995
know,Grace visited her sister-factL,0.692,0.462,0.92,0.994,0.982,1,0.994,0.982,1
know,Isabella ate a steak on Sunday-factH,0.7885714285714286,0.5028571428571429,0.9728571428571429,0.8228571428571428,0.5371428571428571,0.9944285714285713,0.8228571428571428,0.5371428571428571,0.9944285714285713
know,Isabella ate a steak on Sunday-factL,0.9244444444444444,0.8411111111111111,0.9888888888888889,0.9488888888888889,0.8688611111111112,0.9977777777777778,0.9488888888888889,0.8688611111111112,0.9977777777777778
know,Jackson ran 10 miles-factH,0.96,0.9,1,0.776,0.47400000000000003,0.998,0.776,0.47400000000000003,0.998
know,Jackson ran 10 miles-factL,0.625,0.435,0.8083333333333333,0.6816666666666666,0.41,0.8633333333333333,0.6816666666666666,0.41,0.8633333333333333
know,Jayden rented a car-factH,0.7711111111111111,0.5911111111111111,0.9211111111111111,0.8722222222222222,0.8010833333333334,0.9366944444444445,0.8722222222222222,0.8010833333333334,0.9366944444444445
know,Jayden rented a car-factL,0.6309090909090909,0.3981363636363637,0.8282045454545454,0.8490909090909091,0.6545,0.9681818181818181,0.8490909090909091,0.6545,0.9681818181818181
know,Jon walks to work-factH,0.87625,0.7511874999999999,0.975,0.76,0.525,0.9625,0.76,0.525,0.9625
know,Jon walks to work-factL,0.8585714285714285,0.5857142857142857,0.9985714285714286,0.8585714285714285,0.5871428571428572,1,0.8585714285714285,0.5871428571428572,1
know,Josh learned to ride a bike yesterday-factH,0.755,0.48734375,0.9825,0.84375,0.64115625,0.975,0.84375,0.64115625,0.975
know,Josh learned to ride a bike yesterday-factL,0.8125,0.545,0.99,0.72,0.245,0.99,0.72,0.245,0.99
know,Josie went on vacation to France-factH,0.734,0.5478999999999999,0.842,0.47800000000000004,0.20780000000000004,0.7407499999999992,0.47800000000000004,0.20780000000000004,0.7407499999999992
know,Josie went on vacation to France-factL,0.34249999999999997,0.03468750000000004,0.6499999999999999,0.5800000000000001,0.21750000000000003,0.8600000000000001,0.5800000000000001,0.21750000000000003,0.8600000000000001
know,Julian dances salsa-factH,0.6977777777777778,0.4332777777777778,0.9411388888888889,0.8566666666666667,0.6355555555555555,0.9822222222222222,0.8566666666666667,0.6355555555555555,0.9822222222222222
know,Julian dances salsa-factL,0.8844444444444445,0.7177777777777777,0.99,0.7333333333333333,0.43333333333333335,0.9722222222222222,0.7333333333333333,0.43333333333333335,0.9722222222222222
know,Mary is pregnant-factH,0.9214285714285714,0.8471428571428571,0.9785714285714285,0.6328571428571428,0.35,0.9,0.6328571428571428,0.35,0.9
know,Mary is pregnant-factL,0.69,0.4790454545454545,0.8700227272727273,0.82,0.6743863636363636,0.9482045454545454,0.82,0.6743863636363636,0.9482045454545454
know,Mia drank 2 cocktails last night-factH,0.7871428571428571,0.5728571428571428,0.9385714285714285,0.7842857142857143,0.55,0.9414642857142856,0.7842857142857143,0.55,0.9414642857142856
know,Mia drank 2 cocktails last night-factL,0.956,0.904,0.994,0.974,0.956,0.99,0.974,0.956,0.99
know,Olivia sleeps until noon-factH,0.682,0.503,0.851025,0.764,0.60585,0.9210499999999999,0.764,0.60585,0.9210499999999999
know,Olivia sleeps until noon-factL,0.7,0.25,0.995,0.9525,0.8975,0.99,0.9525,0.8975,0.99
know,Owen shoveled snow last winter-factH,0.8085714285714286,0.6814285714285714,0.9171428571428571,0.9185714285714286,0.8428214285714285,0.9771428571428571,0.9185714285714286,0.8428214285714285,0.9771428571428571
know,Owen shoveled snow last winter-factL,0.7541666666666667,0.5433125,0.9333333333333333,0.8466666666666667,0.6698958333333334,0.9608541666666666,0.8466666666666667,0.6698958333333334,0.9608541666666666
know,Sophia got a tattoo-factH,0.5466666666666666,0.08000000000000002,0.85,0.8733333333333333,0.6599999999999999,0.98,0.8733333333333333,0.6599999999999999,0.98
know,Sophia got a tattoo-factL,0.97,0.97,0.97,0.98,0.97,0.99,0.98,0.97,0.99
know,Tony had a drink last night-factH,0.9116666666666666,0.8316250000000001,0.9733333333333333,0.875,0.7633333333333333,0.9716666666666667,0.875,0.7633333333333333,0.9716666666666667
know,Tony had a drink last night-factL,0.8125,0.72875,0.9075,0.78,0.57375,0.9350312500000001,0.78,0.57375,0.9350312500000001
know,Zoe calculated the tip-factH,0.856,0.71,0.956,0.948,0.844,1,0.948,0.844,1
know,Zoe calculated the tip-factL,0.557,0.28497500000000003,0.829025,0.744,0.5119750000000001,0.9440249999999999,0.744,0.5119750000000001,0.9440249999999999
pretend,Charley speaks Spanish-factH,0.3616666666666667,0.11499999999999999,0.6334999999999998,0.8716666666666667,0.7116666666666667,0.99,0.8716666666666667,0.7116666666666667,0.99
pretend,Charley speaks Spanish-factL,0.11714285714285715,0.04142857142857144,0.21574999999999997,0.7371428571428571,0.5499642857142856,0.9085714285714286,0.7371428571428571,0.5499642857142856,0.9085714285714286
